"Philosopher","Influenced_By"
"http://dbpedia.org/resource/Mário_Ferreira_dos_Santos","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Mário_Ferreira_dos_Santos","http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling"
"http://dbpedia.org/resource/Mário_Ferreira_dos_Santos","http://dbpedia.org/resource/Stéphane_Lupasco"
"http://dbpedia.org/resource/Mário_Ferreira_dos_Santos","http://dbpedia.org/resource/Baruch_Spinoza"
"http://dbpedia.org/resource/Mário_Ferreira_dos_Santos","http://dbpedia.org/resource/Thomas_Aquinas"
"http://dbpedia.org/resource/Mário_Ferreira_dos_Santos","http://dbpedia.org/resource/Raymond_Ruyer"
"http://dbpedia.org/resource/Mário_Ferreira_dos_Santos","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Mário_Ferreira_dos_Santos","http://dbpedia.org/resource/René_Descartes"
"http://dbpedia.org/resource/Mário_Ferreira_dos_Santos","http://dbpedia.org/resource/Oswald_Spengler"
"http://dbpedia.org/resource/Mário_Ferreira_dos_Santos","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz"
"http://dbpedia.org/resource/Mário_Ferreira_dos_Santos","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Mário_Ferreira_dos_Santos","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Mário_Ferreira_dos_Santos","http://dbpedia.org/resource/Max_Scheler"
"http://dbpedia.org/resource/Mário_Ferreira_dos_Santos","http://dbpedia.org/resource/Max_Stirner"
"http://dbpedia.org/resource/Mário_Ferreira_dos_Santos","http://dbpedia.org/resource/Peter_Kropotkin"
"http://dbpedia.org/resource/Mário_Ferreira_dos_Santos","http://dbpedia.org/resource/Paul_Foulquié"
"http://dbpedia.org/resource/Mário_Ferreira_dos_Santos","http://dbpedia.org/resource/Lorenz_Fuetscher"
"http://dbpedia.org/resource/Nalin_de_Silva","http://dbpedia.org/resource/Buddhism"
"http://dbpedia.org/resource/Nancy_Fraser","http://dbpedia.org/resource/Axel_Honneth"
"http://dbpedia.org/resource/Nancy_Fraser","http://dbpedia.org/resource/Jürgen_Habermas"
"http://dbpedia.org/resource/Nancy_Fraser","http://dbpedia.org/resource/Thomas_A._McCarthy"
"http://dbpedia.org/resource/Nancy_Fraser","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Nancy_Fraser","http://dbpedia.org/resource/Karl_Polanyi"
"http://dbpedia.org/resource/Nancy_Fraser","http://dbpedia.org/resource/Michel_Foucault"
"http://dbpedia.org/resource/Natalia_Magnat","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/Natalia_Magnat","http://dbpedia.org/resource/Vladimir_Lenin"
"http://dbpedia.org/resource/Natalia_Magnat","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Nathan_Salmon","http://dbpedia.org/resource/Saul_Kripke"
"http://dbpedia.org/resource/Nathan_Salmon","http://dbpedia.org/resource/David_Kaplan_(philosopher)"
"http://dbpedia.org/resource/Nathan_Salmon","http://dbpedia.org/resource/Alonzo_Church"
"http://dbpedia.org/resource/Nathan_Salmon","http://dbpedia.org/resource/Bertrand_Russell"
"http://dbpedia.org/resource/Nathan_Salmon","http://dbpedia.org/resource/Gottlob_Frege"
"http://dbpedia.org/resource/Necip_Fazıl_Kısakürek","http://dbpedia.org/resource/Al-Ghazali"
"http://dbpedia.org/resource/Necip_Fazıl_Kısakürek","http://dbpedia.org/resource/Henri_Bergson"
"http://dbpedia.org/resource/Necip_Fazıl_Kısakürek","http://dbpedia.org/resource/Abdulhakim_Arvasi"
"http://dbpedia.org/resource/Nelson_Goodman","http://dbpedia.org/resource/Willard_Van_Orman_Quine"
"http://dbpedia.org/resource/Nelson_Goodman","http://dbpedia.org/resource/C._I._Lewis"
"http://dbpedia.org/resource/Nelson_Goodman","http://dbpedia.org/resource/Carl_Gustav_Hempel"
"http://dbpedia.org/resource/Nelson_Goodman","http://dbpedia.org/resource/David_Hume"
"http://dbpedia.org/resource/Nelson_Goodman","http://dbpedia.org/resource/Rudolf_Carnap"
"http://dbpedia.org/resource/Nelson_Goodman","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Carneades","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Carneades","http://dbpedia.org/resource/Diogenes_of_Babylon"
"http://dbpedia.org/resource/Carneades","http://dbpedia.org/resource/Arcesilaus"
"http://dbpedia.org/resource/Petr_Chelčický","http://dbpedia.org/resource/John_Wycliffe"
"http://dbpedia.org/resource/Petr_Chelčický","http://dbpedia.org/resource/Jan_Hus"
"http://dbpedia.org/resource/Petr_Chelčický","http://dbpedia.org/resource/Waldensian_Evangelical_Church"
"http://dbpedia.org/resource/Petr_Chelčický","http://dbpedia.org/resource/Tomáš_Štítný_ze_Štítného"
"http://dbpedia.org/resource/Petrus_Ramus","http://dbpedia.org/resource/Ramon_Llull"
"http://dbpedia.org/resource/Pherecydes_of_Syros","http://dbpedia.org/resource/Hesiod"
"http://dbpedia.org/resource/Pherecydes_of_Syros","http://dbpedia.org/resource/Pittacus_of_Mytilene"
"http://dbpedia.org/resource/Philip_Goff_(philosopher)","http://dbpedia.org/resource/Timothy_Sprigge"
"http://dbpedia.org/resource/Philip_Goff_(philosopher)","http://dbpedia.org/resource/Arthur_Eddington"
"http://dbpedia.org/resource/Philip_Goff_(philosopher)","http://dbpedia.org/resource/Alan_Montefiore"
"http://dbpedia.org/resource/Philip_Goff_(philosopher)","http://dbpedia.org/resource/David_Chalmers"
"http://dbpedia.org/resource/Philip_Goff_(philosopher)","http://dbpedia.org/resource/Frank_Cameron_Jackson"
"http://dbpedia.org/resource/Philip_Goff_(philosopher)","http://dbpedia.org/resource/Bertrand_Russell"
"http://dbpedia.org/resource/Philip_Goff_(philosopher)","http://dbpedia.org/resource/Galen_Strawson"
"http://dbpedia.org/resource/Philip_Goff_(philosopher)","http://dbpedia.org/resource/Thomas_Nagel"
"http://dbpedia.org/resource/Philip_Green_(author)","http://dbpedia.org/resource/C._Wright_Mills"
"http://dbpedia.org/resource/Philip_Green_(author)","http://dbpedia.org/resource/Jean-Jacques_Rousseau"
"http://dbpedia.org/resource/Philip_Green_(author)","http://dbpedia.org/resource/John_Stuart_Mill"
"http://dbpedia.org/resource/Philip_Green_(author)","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Philip_Kitcher","http://dbpedia.org/resource/Willard_Van_Orman_Quine"
"http://dbpedia.org/resource/Philip_Kitcher","http://dbpedia.org/resource/Paul_Benacerraf"
"http://dbpedia.org/resource/Philip_Kitcher","http://dbpedia.org/resource/Patricia_Kitcher"
"http://dbpedia.org/resource/Philip_Kitcher","http://dbpedia.org/resource/Carl_Gustav_Hempel"
"http://dbpedia.org/resource/Philip_Kitcher","http://dbpedia.org/resource/John_Dewey"
"http://dbpedia.org/resource/Philip_Kitcher","http://dbpedia.org/resource/Thomas_Kuhn"
"http://dbpedia.org/resource/Philip_P._Wiener","http://dbpedia.org/resource/Charles_Sanders_Peirce"
"http://dbpedia.org/resource/Philip_Pettit","http://dbpedia.org/resource/Quentin_Skinner"
"http://dbpedia.org/resource/Philip_Pettit","http://dbpedia.org/resource/Niccolò_Machiavelli"
"http://dbpedia.org/resource/Philip_Pettit","http://dbpedia.org/resource/Cicero"
"http://dbpedia.org/resource/Philip_Pettit","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/Philip_Pettit","http://dbpedia.org/resource/Amartya_Sen"
"http://dbpedia.org/resource/Philip_Pettit","http://dbpedia.org/resource/James_Harrington_(author)"
"http://dbpedia.org/resource/Philipp_Mainländer","http://dbpedia.org/resource/Arthur_Schopenhauer"
"http://dbpedia.org/resource/Philipp_Rosemann","http://dbpedia.org/resource/Thomas_Aquinas"
"http://dbpedia.org/resource/Philipp_Rosemann","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Philipp_Rosemann","http://dbpedia.org/resource/Michel_Foucault"
"http://dbpedia.org/resource/Philipp_Rosemann","http://dbpedia.org/resource/Peter_Lombard"
"http://dbpedia.org/resource/Philippa_Foot","http://dbpedia.org/resource/Ludwig_Wittgenstein"
"http://dbpedia.org/resource/Philippa_Foot","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Philippa_Foot","http://dbpedia.org/resource/G._E._M._Anscombe"
"http://dbpedia.org/resource/Philippa_Foot","http://dbpedia.org/resource/Thomas_Aquinas"
"http://dbpedia.org/resource/Philippa_Foot","http://dbpedia.org/resource/Thomas_Nagel"
"http://dbpedia.org/resource/Philippe-Joseph_Salazar","http://dbpedia.org/resource/Georges_Dumézil"
"http://dbpedia.org/resource/Philippe-Joseph_Salazar","http://dbpedia.org/resource/Louis_Althusser"
"http://dbpedia.org/resource/Philippe-Joseph_Salazar","http://dbpedia.org/resource/Georges_Balandier"
"http://dbpedia.org/resource/Philippe-Joseph_Salazar","http://dbpedia.org/resource/Roland_Barthes"
"http://dbpedia.org/resource/Philippe-Joseph_Salazar","http://dbpedia.org/resource/Marc_Fumaroli"
"http://dbpedia.org/resource/Philippe_Descola","http://dbpedia.org/resource/Claude_Lévi-Strauss"
"http://dbpedia.org/resource/Philippe_Descola","http://dbpedia.org/resource/Maurice_Godelier"
"http://dbpedia.org/resource/Philippe_Descola","http://dbpedia.org/resource/Gregory_Bateson"
"http://dbpedia.org/resource/Philippe_Van_Parijs","http://dbpedia.org/resource/John_Rawls"
"http://dbpedia.org/resource/Philippe_Van_Parijs","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Philo","http://dbpedia.org/resource/Platonism"
"http://dbpedia.org/resource/Philolaus","http://dbpedia.org/resource/Pythagoras"
"http://dbpedia.org/resource/Pierre-Joseph_Proudhon","http://dbpedia.org/resource/Alexander_Herzen"
"http://dbpedia.org/resource/Pierre-Joseph_Proudhon","http://dbpedia.org/resource/Adam_Smith"
"http://dbpedia.org/resource/Pierre-Joseph_Proudhon","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Pierre-Joseph_Proudhon","http://dbpedia.org/resource/Charles_Fourier"
"http://dbpedia.org/resource/Pierre_Bayle","http://dbpedia.org/resource/Baruch_Spinoza"
"http://dbpedia.org/resource/Pierre_Bayle","http://dbpedia.org/resource/René_Descartes"
"http://dbpedia.org/resource/Pierre_Bourdieu","http://dbpedia.org/resource/Gaston_Bachelard"
"http://dbpedia.org/resource/Pierre_Duhem","http://dbpedia.org/resource/Ernst_Mach"
"http://dbpedia.org/resource/Pierre_Duhem","http://dbpedia.org/resource/Blaise_Pascal"
"http://dbpedia.org/resource/Pierre_Duhem","http://dbpedia.org/resource/William_Rankine"
"http://dbpedia.org/resource/Pierre_Duhem","http://dbpedia.org/resource/Josiah_Willard_Gibbs"
"http://dbpedia.org/resource/Pierre_Gassendi","http://dbpedia.org/resource/Epicurus"
"http://dbpedia.org/resource/Pierre_Gassendi","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Pierre_Hadot","http://dbpedia.org/resource/Henri_Bergson"
"http://dbpedia.org/resource/Pierre_Hadot","http://dbpedia.org/resource/Louis_Lavelle"
"http://dbpedia.org/resource/Pierre_Hadot","http://dbpedia.org/resource/Ludwig_Wittgenstein"
"http://dbpedia.org/resource/Pierre_Hadot","http://dbpedia.org/resource/John_Henry_Newman"
"http://dbpedia.org/resource/Pierre_Hadot","http://dbpedia.org/resource/Jacques_Maritain"
"http://dbpedia.org/resource/Pierre_Hadot","http://dbpedia.org/resource/Marcus_Aurelius"
"http://dbpedia.org/resource/Pierre_Macherey","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Pierre_Teilhard_de_Chardin","http://dbpedia.org/resource/Edward_Gibbon"
"http://dbpedia.org/resource/Pierre_Teilhard_de_Chardin","http://dbpedia.org/resource/Henri_Bergson"
"http://dbpedia.org/resource/Pierre_Teilhard_de_Chardin","http://dbpedia.org/resource/David_Hume"
"http://dbpedia.org/resource/Pierre_Teilhard_de_Chardin","http://dbpedia.org/resource/Jean-Jacques_Rousseau"
"http://dbpedia.org/resource/Pierre_Teilhard_de_Chardin","http://dbpedia.org/resource/John_the_Evangelist"
"http://dbpedia.org/resource/Pierre_Teilhard_de_Chardin","http://dbpedia.org/resource/Charles_Darwin"
"http://dbpedia.org/resource/Pierre_Teilhard_de_Chardin","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Pierre_Teilhard_de_Chardin","http://dbpedia.org/resource/Sigmund_Freud"
"http://dbpedia.org/resource/Pierre_Teilhard_de_Chardin","http://dbpedia.org/resource/Origen"
"http://dbpedia.org/resource/Pierre_Teilhard_de_Chardin","http://dbpedia.org/resource/Voltaire"
"http://dbpedia.org/resource/Pierre_Teilhard_de_Chardin","http://dbpedia.org/resource/Ignatius_of_Loyola"
"http://dbpedia.org/resource/Pierre_Teilhard_de_Chardin","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Pierre_Teilhard_de_Chardin","http://dbpedia.org/resource/Paul_the_Apostle"
"http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Pythagoras"
"http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Eleusinian_Mysteries"
"http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Theaetetus_(mathematician)"
"http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Archytas"
"http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Heraclitus"
"http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Hesiod"
"http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Diotima_of_Mantinea"
"http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Orphism_(religion)"
"http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Theodorus_of_Cyrene"
"http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Cratylus"
"http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Homer"
"http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Socrates"
"http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Parmenides"
"http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Sophist"
"http://dbpedia.org/resource/Plinio_Corrêa_de_Oliveira","http://dbpedia.org/resource/Augustine_of_Hippo"
"http://dbpedia.org/resource/Plinio_Corrêa_de_Oliveira","http://dbpedia.org/resource/Bonaventure"
"http://dbpedia.org/resource/Plinio_Corrêa_de_Oliveira","http://dbpedia.org/resource/Louis_Veuillot"
"http://dbpedia.org/resource/Plinio_Corrêa_de_Oliveira","http://dbpedia.org/resource/Louis_de_Bonald"
"http://dbpedia.org/resource/Plinio_Corrêa_de_Oliveira","http://dbpedia.org/resource/Louis_de_Montfort"
"http://dbpedia.org/resource/Plinio_Corrêa_de_Oliveira","http://dbpedia.org/resource/Pope_Leo_XIII"
"http://dbpedia.org/resource/Plinio_Corrêa_de_Oliveira","http://dbpedia.org/resource/Pope_Pius_X"
"http://dbpedia.org/resource/Plinio_Corrêa_de_Oliveira","http://dbpedia.org/resource/Joseph_de_Maistre"
"http://dbpedia.org/resource/Plinio_Corrêa_de_Oliveira","http://dbpedia.org/resource/Réginald_Garrigou-Lagrange"
"http://dbpedia.org/resource/Plinio_Corrêa_de_Oliveira","http://dbpedia.org/resource/Juan_Donoso_Cortés"
"http://dbpedia.org/resource/Plinio_Corrêa_de_Oliveira","http://dbpedia.org/resource/Thomas_Aquinas"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/resource/Empedocles"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/resource/Ammonius_Saccas"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/resource/Heraclitus"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/resource/Middle_Platonism"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/resource/Alexander_of_Aphrodisias"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/resource/Neopythagoreanism"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/resource/Numenius_of_Apamea"
"http://dbpedia.org/resource/Poliziano","http://dbpedia.org/resource/Demetrios_Chalkokondyles"
"http://dbpedia.org/resource/Poliziano","http://dbpedia.org/resource/Marsilio_Ficino"
"http://dbpedia.org/resource/Porphyry_(philosopher)","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Porphyry_(philosopher)","http://dbpedia.org/resource/Plotinus"
"http://dbpedia.org/resource/Porphyry_(philosopher)","http://dbpedia.org/resource/Middle_Platonism"
"http://dbpedia.org/resource/Porphyry_(philosopher)","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Rachel_Zuckert","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Radoslav_Katičić","http://dbpedia.org/resource/Paul_Thieme"
"http://dbpedia.org/resource/Rae_Langton","http://dbpedia.org/resource/Catharine_A._MacKinnon"
"http://dbpedia.org/resource/Rae_Langton","http://dbpedia.org/resource/J._L._Austin"
"http://dbpedia.org/resource/Rae_Langton","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Rainer_Forst","http://dbpedia.org/resource/Axel_Honneth"
"http://dbpedia.org/resource/Rainer_Forst","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Rainer_Forst","http://dbpedia.org/resource/Jean-Jacques_Rousseau"
"http://dbpedia.org/resource/Rainer_Forst","http://dbpedia.org/resource/John_Rawls"
"http://dbpedia.org/resource/Rainer_Forst","http://dbpedia.org/resource/Bernard_Williams"
"http://dbpedia.org/resource/Rainer_Forst","http://dbpedia.org/resource/Charles_Larmore"
"http://dbpedia.org/resource/Rainer_Forst","http://dbpedia.org/resource/Charles_Taylor_(philosopher)"
"http://dbpedia.org/resource/Rainer_Forst","http://dbpedia.org/resource/Jürgen_Habermas"
"http://dbpedia.org/resource/Rainer_Forst","http://dbpedia.org/resource/Thomas_A._McCarthy"
"http://dbpedia.org/resource/Rainer_Forst","http://dbpedia.org/resource/Thomas_Hobbes"
"http://dbpedia.org/resource/Rainer_Forst","http://dbpedia.org/resource/Richard_J._Bernstein"
"http://dbpedia.org/resource/Rainer_Forst","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Rainer_Forst","http://dbpedia.org/resource/Michael_Sandel"
"http://dbpedia.org/resource/Rainer_Forst","http://dbpedia.org/resource/Michael_Walzer"
"http://dbpedia.org/resource/Ralph_Cudworth","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Ralph_Waldo_Emerson","http://dbpedia.org/resource/Emanuel_Swedenborg"
"http://dbpedia.org/resource/Ralph_Waldo_Emerson","http://dbpedia.org/resource/Samuel_Taylor_Coleridge"
"http://dbpedia.org/resource/Ralph_Waldo_Emerson","http://dbpedia.org/resource/Mary_Moody_Emerson"
"http://dbpedia.org/resource/Ralph_Waldo_Emerson","http://dbpedia.org/resource/Germaine_de_Staël"
"http://dbpedia.org/resource/Ralph_Waldo_Emerson","http://dbpedia.org/resource/Jean-Jacques_Rousseau"
"http://dbpedia.org/resource/Ralph_Waldo_Emerson","http://dbpedia.org/resource/Joseph_Marie,_baron_de_Gérando"
"http://dbpedia.org/resource/Ralph_Waldo_Emerson","http://dbpedia.org/resource/Thomas_Carlyle"
"http://dbpedia.org/resource/Ralph_Waldo_Emerson","http://dbpedia.org/resource/René_Descartes"
"http://dbpedia.org/resource/Ralph_Waldo_Emerson","http://dbpedia.org/resource/Victor_Cousin"
"http://dbpedia.org/resource/Ralph_Waldo_Emerson","http://dbpedia.org/resource/Hafez"
"http://dbpedia.org/resource/Ralph_Waldo_Emerson","http://dbpedia.org/resource/Michel_de_Montaigne"
"http://dbpedia.org/resource/Ramkrishna_Bhattacharya","http://dbpedia.org/resource/Debiprasad_Chattopadhyaya"
"http://dbpedia.org/resource/Ramkrishna_Bhattacharya","http://dbpedia.org/resource/Karl_Marx"
